DURATION,PROTOCOL,PACKETS,BYTES,FLAGS,CLASS
0.00039277597770611886,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0004985348037315603,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0005761177323918748,0.5,0.10666666666666665,0.19808661484581871,0.75,1
0.0006371324397142448,0.5,0.13333333333333333,0.27752626633637995,0.75,1
0.0004868775222512701,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.00046926758639806573,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.003383984800095481,0.5,0.059999999999999984,0.46783975399333727,0.6666666666666666,1
0.0004827106641902302,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.026666666666666658,0.10634663022123515,0.75,1
0.0006118336586293597,0.5,0.15333333333333332,0.3103271546937729,0.75,1
0.0005253713538627816,0.5,0.11999999999999998,0.2001366703681558,0.75,1
0.00040244904106210433,0.5,0.07333333333333332,0.17878192534381138,0.75,1
0.001013389801535527,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0006175878911898433,0.5,0.05333333333333332,0.09404629708721278,0.9166666666666666,1
0.005973885506844213,0.5,0.033333333333333326,0.026479883830187068,0.9166666666666666,1
0.0009424043981385256,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.00012644429997131813,0.5,0.07333333333333332,0.11147176902707781,0.75,1
9.052995192140275e-05,0.5,0.07333333333333332,0.21397454514393097,0.75,1
0.0005094480034152362,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.00048315711326819876,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.00041271736985538124,0.5,0.09999999999999998,0.1786110873836166,0.75,1
0.00048563738592357963,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.005394493814547235,0.5,0.09333333333333332,0.574528060134962,0.75,1
0.0008862014197675945,0.5,0.15333333333333332,0.251302639446485,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.00011513425666278124,0.5,0.07333333333333332,0.1320577432305458,1.0,1
0.0004817185551280778,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0007531595945329632,0.5,0.11999999999999998,0.2560006833518408,0.6666666666666666,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.006026566498044504,0.5,0.013333333333333329,0.01187323823353549,0.6666666666666666,1
0.00041241973713673557,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0008844652289088278,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0002798739664331804,0.5,0.039999999999999994,0.03425301101904843,0.9166666666666666,1
0.0003685685165896013,0.5,0.09333333333333332,0.14512684718544458,1.0,1
0.005994620586243197,0.5,0.026666666666666658,0.02605278892970018,0.75,1
0.0010034191054608956,0.5,0.16666666666666666,0.25224224822755614,0.75,1
0.0015376202299768333,0.5,0.033333333333333326,0.01913385154181259,0.25,1
0.006099337697753379,0.5,0.039999999999999994,0.11659690783292047,0.75,1
0.0004864310731733015,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0004869767331574853,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.000971175560940944,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0009598159121792995,0.5,0.15333333333333332,0.24566498676005807,0.75,1
0.0004880680531258529,0.5,0.05333333333333332,0.2851285555650465,0.6666666666666666,1
0.000834462932176349,0.5,0.09333333333333332,0.18851968907491243,0.75,1
0.0,0.5,0.006666666666666665,0.004441786965063636,0.16666666666666666,1
0.00045607253587143936,0.5,0.12666666666666665,0.27410950713248483,0.75,1
0.004251981018572579,0.5,0.12666666666666665,0.5606047663790894,0.6666666666666666,1
0.0002701512976240873,0.5,0.026666666666666658,0.022806867685999828,0.9166666666666666,1
0.0010690471199222742,0.5,0.16666666666666666,0.25471939865038007,0.75,1
0.0005234863466446921,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0005145077596322132,0.5,0.039999999999999994,0.20415136243273255,0.6666666666666666,1
0.0004562709576838698,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0,0.5,0.033333333333333326,0.1107884171862988,0.75,1
0.0,0.5,0.026666666666666658,0.10634663022123515,0.75,1
0.0005115810378988638,0.5,0.12666666666666665,0.27889297001793795,0.75,1
0.0003110757964378721,0.5,0.033333333333333326,0.039976082685572734,0.6666666666666666,1
0.00029113440428860966,0.5,0.026666666666666658,0.0202442982830785,0.8333333333333333,1
0.0004744761589743656,0.5,0.10666666666666665,0.18971555479627572,0.9166666666666666,1
0.0009975656619941968,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0010344721191062646,0.5,0.15333333333333332,0.2458358247202528,0.75,1
0.0007024628214569777,0.5,0.11999999999999998,0.2560006833518408,0.6666666666666666,1
0.00045036790876406326,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.00029540047325586486,0.5,0.033333333333333326,0.03186127957632186,0.6666666666666666,1
0.0002850825390094803,0.5,0.059999999999999984,0.1400871273596993,0.75,1
0.0,0.5,0.033333333333333326,0.025625694029213292,0.75,1
0.0009435949290131085,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0002012989287107136,0.5,0.09999999999999998,0.22866660972067993,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.00042993046208372466,0.5,0.04666666666666666,0.2057743230545827,0.6666666666666666,1
0.0005150534196163971,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.00040497891917059284,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0,0.5,0.033333333333333326,0.025625694029213292,0.75,1
0.0009903728712935922,0.5,0.17333333333333334,0.32091910822584774,0.9166666666666666,1
0.0,0.0,0.0,0.002391731442726574,0.0,1
0.0005545889657431686,0.5,0.09999999999999998,0.18578628171179634,0.75,1
0.001094792350085128,0.5,0.15333333333333332,0.24566498676005807,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0010195408777208714,0.5,0.15333333333333332,0.24335867429742886,0.75,1
0.0,0.5,0.033333333333333326,0.025625694029213292,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0009565915577273044,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0,0.5,0.019999999999999997,0.014777483556846329,0.75,1
0.00034381539548889996,0.5,0.04666666666666666,0.2089348253181857,0.6666666666666666,1
0.0,0.0,0.0,0.009396087810711539,0.0,1
0.0,0.0,0.0,0.036559323481677626,0.0,1
0.0005727445615805567,0.5,0.05333333333333332,0.11659690783292047,0.9166666666666666,1
0.0,0.0,0.0,0.03638848552148287,0.0,1
0.00047487300259922656,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,1.0,0.0,0.0030750832835055946,0.0,1
0.00030140273308188663,0.5,0.033333333333333326,0.0267361407704792,0.9166666666666666,1
0.0030962731720712965,0.5,0.033333333333333326,0.02852993935252413,0.75,1
0.00042740058397523615,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0004887625294693595,0.5,0.12666666666666665,0.27889297001793795,0.75,1
0.0005087535270717296,0.5,0.033333333333333326,0.023404800546681474,0.5833333333333333,1
0.0014104814536620085,0.5,0.2333333333333333,0.5065345519774495,0.6666666666666666,1
0.0,1.0,0.0,0.017937985820449306,0.0,1
0.0,0.0,0.0,0.036559323481677626,0.0,1
0.0,0.5,0.026666666666666658,0.10634663022123515,0.75,1
0.0005043386417451516,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0002762527683563243,0.5,0.033333333333333326,0.0267361407704792,0.9166666666666666,1
0.0004379169400340512,0.5,0.08666666666666666,0.22080806355172117,0.75,1
0.00027694724469983097,0.5,0.04666666666666666,0.13017852566840352,0.75,1
0.0004194637114780173,0.5,0.026666666666666658,0.022208934825318185,0.25,1
0.0008828778544093841,0.5,0.15333333333333332,0.2458358247202528,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0004542867395595651,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0004504175142171709,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0003703047074483679,0.5,0.026666666666666658,0.022208934825318185,0.25,1
0.00043280757836396653,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.0015606867656718757,0.5,0.013333333333333329,0.010762791492269582,0.16666666666666666,1
0.0004637613811031201,0.5,0.09999999999999998,0.2276415819595114,0.75,1
0.00020993027755143913,0.5,0.07333333333333332,0.15102075681216365,0.75,1
0.0,1.0,0.0,0.03408217305885367,0.0,1
0.005995116640774274,0.5,0.019999999999999997,0.014521226616554197,0.5,1
0.00047998236426931117,0.5,0.09999999999999998,0.18681130947296487,0.75,1
0.0009903232658404846,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0011197438929982598,0.5,0.18,0.33467156402152554,0.9166666666666666,1
0.006029195587059207,0.5,0.006666666666666665,0.0074314512684718545,0.6666666666666666,1
0.0009595182794606539,0.5,0.15333333333333332,0.24335867429742886,0.75,1
0.0005067693089474248,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0005055291726197344,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.006666666666666665,0.004441786965063636,0.16666666666666666,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0,1.0,0.0,0.007004356367984965,0.0,1
0.00041375908437064126,0.5,0.05333333333333332,0.21440164004441786,0.6666666666666666,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0010015340982428061,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0004644558574466268,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.0005366813971713185,0.5,0.09999999999999998,0.18646963355257537,0.75,1
0.0007145169465621288,0.5,0.04666666666666666,0.03356965917826941,0.9166666666666666,1
0.000327445595963386,0.5,0.07333333333333332,0.15648757153839582,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0005513646112911734,0.5,0.10666666666666665,0.19022806867685998,0.75,1
6.364379633707381e-05,0.5,0.013333333333333329,0.00683351840779021,0.41666666666666663,1
0.0009478113925272559,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0005045866690106897,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0004554276649810403,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0010154732305660468,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0026192671349884425,0.5,0.039999999999999994,0.03579055266080123,0.75,1
0.0,0.0,0.006666666666666665,0.004441786965063636,0.0,1
0.0034638495795987455,0.5,0.07333333333333332,0.49295293414196634,0.75,1
0.006098742432316087,0.5,0.033333333333333326,0.024088152387460492,0.5833333333333333,1
0.0001280316744707619,0.5,0.08666666666666666,0.16016058768258307,0.75,1
0.000456767012214946,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.006041993793960972,0.5,0.026666666666666658,0.0202442982830785,0.8333333333333333,1
0.0004099890699344623,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.006072501147622158,0.5,0.033333333333333326,0.025881950969505425,0.75,1
0.0018073746839760596,0.5,0.033333333333333326,0.02682155975057658,0.9166666666666666,1
0.00035071055347085883,0.5,0.10666666666666665,0.17322969163748184,0.75,1
0.00047556747894273317,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.00011746571295883928,0.5,0.07333333333333332,0.1320577432305458,1.0,1
0.0,1.0,0.0,0.034167592038951054,0.0,1
0.0,0.5,0.033333333333333326,0.025625694029213292,0.75,1
0.0002949540241778963,0.5,0.019999999999999997,0.015802511318014863,0.8333333333333333,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0,0.5,0.026666666666666658,0.10634663022123515,0.75,1
0.002448475559938914,0.5,0.12666666666666665,0.33971128384727084,0.75,1
0.0005281988646899158,0.5,0.019999999999999997,0.016571282138891263,0.9166666666666666,1
0.0009595182794606539,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0005577637147420561,0.5,0.13999999999999999,0.2875202870077731,0.75,1
0.0004512112014668928,0.5,0.12666666666666665,0.2730844793713163,0.75,1
1.2947023261088283e-05,0.5,0.019999999999999997,0.022379772785512942,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0005128211742265543,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0001031297370107377,0.5,0.013333333333333329,0.008883573930127274,0.08333333333333333,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0009592702521951157,0.5,0.039999999999999994,0.11796361151447851,0.75,1
0.0009155678480073043,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.005976514595858917,0.5,0.07999999999999999,0.6641325702571111,0.75,1
0.00035740728964038726,0.5,0.12666666666666665,0.2577090629537883,0.75,1
0.0007305395079158894,0.5,0.11333333333333331,0.25155889638677714,0.6666666666666666,1
0.0009679016010358413,0.5,0.15333333333333332,0.2428461604168446,0.75,1
0.0005754232560483681,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.001040127140760533,0.5,0.15333333333333332,0.2428461604168446,0.75,1
0.00044228221990752156,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.00011439017486616696,0.5,0.06666666666666665,0.10412573673870335,0.75,1
0.0005022552127146317,0.5,0.16,0.3052020158879303,0.75,1
0.00602582241624789,0.5,0.07999999999999999,0.6648159220978902,0.75,1
0.00043950431453349496,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.00040492931371748526,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0009287628985339307,0.5,0.17333333333333334,0.2647988383018707,0.75,1
0.0004896554276252967,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.0005125235415079086,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.0007683884686370019,0.5,0.09333333333333332,0.24182113265567606,0.8333333333333333,1
0.000494417551123628,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,1.0,0.0,0.0005125138805842657,0.0,1
0.0010461294005865548,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0004694660082104962,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.00048707594406370054,0.5,0.10666666666666665,0.2597591184761254,0.75,1
0.0003140521236243292,0.5,0.09333333333333332,0.29768514563936105,0.75,1
0.0002718378830297463,0.5,0.033333333333333326,0.027248654651063468,0.9166666666666666,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0004752698462240875,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.001036357126324354,0.5,0.17333333333333334,0.32672759887246944,0.9166666666666666,1
0.00032248505065262425,0.5,0.013333333333333329,0.01409413171606731,0.6666666666666666,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0008882352433450068,0.5,0.15333333333333332,0.24429828307850002,0.75,1
0.0010835319122296987,0.5,0.1933333333333333,0.34654480225506107,0.9166666666666666,1
0.0004922845166400005,0.5,0.11333333333333331,0.19466985564192363,0.75,1
0.0009421563708729876,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0004603882102918021,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0005219981830514636,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.026666666666666658,0.10634663022123515,0.75,1
0.005999481920647744,0.5,0.026666666666666658,0.0202442982830785,0.8333333333333333,1
0.0004346429801289484,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0004437703835007501,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0004725415463031685,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.006026070443513427,0.5,0.026666666666666658,0.020756812163662767,0.9166666666666666,1
0.0030962731720712965,0.5,0.08666666666666666,0.6660972067993508,0.75,1
0.004572333034741576,0.5,0.033333333333333326,0.029298710173400532,0.9166666666666666,1
0.0005185754067870379,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0008905666996410649,0.5,0.16666666666666666,0.2531818570086273,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.00034277368097364,0.5,0.033333333333333326,0.02741949261125822,0.9166666666666666,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0,1.0,0.0,0.0014521226616554194,0.0,1
0.0009259353877067965,0.5,0.15333333333333332,0.24429828307850002,0.75,1
0.001022715626719759,0.5,0.15333333333333332,0.2458358247202528,0.75,1
0.00028463608993151173,0.5,0.039999999999999994,0.03425301101904843,0.9166666666666666,1
0.010931801728591303,0.0,0.006666666666666665,0.02246519176561032,0.0,1
0.0009181969370220081,0.5,0.16666666666666666,0.25471939865038007,0.75,1
0.00048176816058118543,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0005317208518605567,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0008718158383663853,0.5,0.17333333333333334,0.4042880328008883,0.9166666666666666,1
0.0028026088896741983,0.5,0.059999999999999984,0.4706585803365507,0.6666666666666666,1
0.00031831819259158433,0.5,0.019999999999999997,0.02058597420346801,0.6666666666666666,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0010071891198970746,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0004203566096339544,0.5,0.026666666666666658,0.022806867685999828,0.9166666666666666,1
0.0010274777502180903,0.5,0.15333333333333332,0.2458358247202528,0.75,1
0.00044416722712561105,0.5,0.039999999999999994,0.11941573417613394,0.6666666666666666,1
0.0,0.5,0.033333333333333326,0.025625694029213292,0.75,1
0.0003301242904311974,0.5,0.04666666666666666,0.03937814982489109,0.9166666666666666,1
0.0015581568875633871,0.5,0.006666666666666665,0.005637652686426924,0.16666666666666666,1
0.0012814576701290943,0.5,0.09999999999999998,0.2512172204663876,0.8333333333333333,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0010103142634428546,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0004672337628206534,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.005999481920647744,0.5,0.033333333333333326,0.02468608524814214,0.8333333333333333,1
0.0005058764107914878,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.00046693613010200766,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.000291481642460363,0.5,0.059999999999999984,0.1400871273596993,0.75,1
0.00087484177100595,0.5,0.16666666666666666,0.31647732126078415,0.9166666666666666,1
0.0060490873737553625,0.5,0.026666666666666658,0.02067139318356539,0.5,1
0.0020535169422960598,0.5,0.04666666666666666,0.048176304774920985,0.6666666666666666,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.001119198233014076,0.5,0.20666666666666664,0.36021183907064147,0.9166666666666666,1
0.0005249745102379207,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0,0.5,0.006666666666666665,0.004441786965063636,0.16666666666666666,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.00048772081495409956,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.000521154890348634,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0005069677307598554,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.00045974333940140307,0.5,0.09333333333333332,0.1813444947467327,0.75,1
0.0,0.5,0.026666666666666658,0.10634663022123515,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0007582689562030478,0.5,0.11999999999999998,0.2073118646963355,0.75,1
0.0004756170843958408,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0007015699233010405,0.5,0.14666666666666667,0.5072179038182284,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.25,1
0.000685795389212818,0.5,0.06666666666666665,0.1515332706927479,0.75,1
0.00028855492072701357,0.5,0.07999999999999999,0.18322371230887502,0.75,1
0.004050483668049435,0.5,0.08666666666666666,0.5014094131716068,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.00104518689697751,0.5,0.17333333333333334,0.32194413598701627,0.9166666666666666,1
0.0011433064832243782,0.5,0.2533333333333333,0.40539847954215424,0.9166666666666666,1
0.0010287674919988886,0.5,0.17333333333333334,0.26206543093875456,0.75,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0,1.0,0.0,0.0030750832835055946,0.0,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0005395585134515603,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0004430263017041358,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.0,0.0003416759203895103,0.25,1
0.0008629364622601217,0.5,0.11999999999999998,0.21790381822841035,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
0.0005307287427984043,0.5,0.11999999999999998,0.26864269240625266,0.75,1
0.0009547561559623224,0.5,0.15333333333333332,0.24421286409840265,0.75,1
0.0,0.5,0.0,0.0003416759203895103,0.25,1
0.0,0.5,0.0,0.0005125138805842657,0.08333333333333333,1
0.0005071661525722858,0.5,0.10666666666666665,0.19022806867685998,0.75,1
0.0,0.5,0.0,0.0,0.41666666666666663,1
