DURATION,PROTOCOL,PACKETS,BYTES,FLAGS
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.1619543307560396,0.5,0.3333333333333333,0.022780005782103648,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.050242185384638524,0.5,0.1728395061728395,0.015737700057079744,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.007978579379644394,0.5,0.5185185185185184,0.0182432783045093,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.0,0.00014825906789524013,0.1
0.05175847648846235,0.5,0.1728395061728395,0.015737700057079744,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.06236048015884955,0.5,0.2839506172839506,0.026456830665905606,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.0,0.5,0.07407407407407407,0.01244634874980541,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.1010740395318752,0.5,0.32098765432098764,0.03458142758656477,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.11581575859682902,0.5,0.345679012345679,0.029718530159600888,0.9
0.05820873070790336,0.5,0.19753086419753085,0.016582776744082612,0.9
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.009657330244592196,0.5,0.6172839506172838,0.02123811147599315,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.0,0.5,0.0,4.4477720368572046e-05,0.1
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.11695297692469689,0.5,0.30864197530864196,0.027464992327593238,0.9
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.0,1.0,0.0,0.0002668663222114323,0.0
0.07334757363338247,0.5,0.1728395061728395,0.01569322233671117,0.9
0.12607479166039892,0.5,0.2839506172839506,0.02120104670901934,0.8
0.0,0.5,0.07407407407407407,0.01244634874980541,0.8
0.0,0.5,0.06172839506172839,0.004255035248593392,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.08798700321911009,0.5,0.32098765432098764,0.02862141305717611,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.054676735160504225,0.5,0.2222222222222222,0.023313738426526513,0.8
0.056560064983904444,0.5,0.19753086419753085,0.01650864721013499,0.8
0.1602214266373838,0.5,0.3333333333333333,0.022780005782103648,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.15334998044465836,0.5,0.30864197530864196,0.027464992327593238,0.9
0.05793194741117362,0.5,0.2222222222222222,0.017368549803927383,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.06172839506172839,0.004255035248593392,0.8
0.057546857607027886,0.5,0.1728395061728395,0.015737700057079744,0.8
0.09029754204398448,0.5,0.04938271604938271,0.0014084611450047814,0.2
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.1010740395318752,0.5,0.32098765432098764,0.03458142758656477,0.8
0.06274556996299527,0.5,0.20987654320987653,0.016953424413820712,0.8
0.11742832215168927,0.5,0.2839506172839506,0.02133447987012506,0.8
0.055585306417160564,0.5,0.18518518518518517,0.014536801607128296,0.8
0.0,0.5,0.0,4.4477720368572046e-05,0.1
0.1865639760522278,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.006065164415295285,0.5,0.012345679012345678,0.00038547357652762436,0.30000000000000004
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.15388549595354856,0.5,0.3333333333333333,0.022780005782103648,0.8
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.06805258882637864,0.5,0.2345679012345679,0.024203292833897955,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.4691358024691358,0.9772644719382649,1.0
0.0,0.5,0.07407407407407407,0.012416696936226362,0.8
0.0,0.5,0.4938271604938272,0.016345562235450226,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.4117753241673937,0.5,1.0,0.03361033069185094,0.8
0.054369866722825594,0.5,0.2222222222222222,0.023313738426526513,0.8
0.0,0.5,0.07407407407407407,0.012453761703200172,0.8
0.0,0.5,0.06172839506172839,0.004255035248593392,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.15504678239417552,0.5,0.3333333333333333,0.022735528061735077,0.8
0.0,0.5,0.0,4.4477720368572046e-05,0.1
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.012345679012345678,0.00047442901726476845,0.1
0.00018652787388308915,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.05597641324949607,0.5,0.24691358024691357,0.0242922482746351,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.0,0.00014825906789524013,0.1
0.058437377779114896,0.5,0.20987654320987653,0.016953424413820712,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.009061644453804266,0.5,0.5679012345679011,0.981467616513095,1.0
0.0,1.0,0.0,0.0002668663222114323,0.0
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.08185565149372724,0.5,0.2839506172839506,0.025982401648640838,0.8
0.011486506814284425,0.5,0.07407407407407407,0.012453761703200172,0.8
0.05538072745870814,0.5,0.2222222222222222,0.023313738426526513,0.8
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.12328890760853214,0.5,0.30864197530864196,0.022105427023180305,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.07407407407407407,0.012416696936226362,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.06511026204157766,0.5,0.2345679012345679,0.02400314309223938,0.8
0.16167153043112006,0.5,0.30864197530864196,0.027464992327593238,0.9
0.030777099190709707,0.5,0.12345679012345678,0.011905203151987783,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.06718011973886098,0.5,0.18518518518518517,0.02104537468772934,0.8
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.4691358024691358,0.9781910911126102,1.0
1.0,0.5,0.9753086419753085,0.032839383538795695,0.8
0.0,0.0,0.0,0.003143092239379091,0.0
0.1865639760522278,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.05680074611149553,0.5,0.1728395061728395,0.016212129074344512,0.8
0.06251692289178375,0.5,0.24691358024691357,0.031408683533606624,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.09571888444297362,0.5,0.30864197530864196,0.027472405280988,0.8
0.15896988477391016,0.5,0.32098765432098764,0.022357467438602216,0.8
0.05177652757303167,0.5,0.19753086419753085,0.01650864721013499,0.8
0.0,0.5,0.07407407407407407,0.01244634874980541,0.8
0.16159932609284275,0.5,0.3333333333333333,0.028354546734964677,0.9
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.12112879448840216,0.5,0.30864197530864196,0.027464992327593238,0.9
0.09198832696531183,0.5,0.07407407407407407,0.0028169222900095627,0.4
0.0,0.5,0.0,4.4477720368572046e-05,0.1
0.0,0.5,0.07407407407407407,0.01244634874980541,0.8
0.0,0.5,0.0,4.4477720368572046e-05,0.1
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.009224104214928247,0.5,0.024691358024691357,0.0007709471530552488,0.1
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.007485183068082674,0.5,0.5802469135802468,0.019992735305673134,0.8
0.0,0.5,0.06172839506172839,0.004255035248593392,0.8
0.05891272300610729,0.5,0.2345679012345679,0.023788167443791284,0.8
0.0,1.0,0.0,0.0029355295443257547,0.0
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.4444444444444444,0.9965603896248304,1.0
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.05757694274797678,0.5,0.19753086419753085,0.01650864721013499,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.056409639279160026,0.5,0.19753086419753085,0.016701383998398805,0.9
0.0,0.0,0.0,0.003150505192773853,0.0
0.06782394175516712,0.5,0.25925925925925924,0.02506319542769035,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.0,0.5,0.5679012345679011,0.01812467105019311,0.8
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.18654592496765846,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.1602214266373838,0.5,0.3333333333333333,0.022780005782103648,0.8
0.1865338909112789,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.0,0.5,0.0,0.0,0.6000000000000001
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.11742832215168927,0.5,0.2839506172839506,0.02133447987012506,0.8
0.05680676313968531,0.5,0.1728395061728395,0.01569322233671117,0.9
0.0,0.5,0.0,4.4477720368572046e-05,0.1
0.009621228075453533,0.5,0.6172839506172838,0.02337304205368461,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.12328890760853214,0.5,0.30864197530864196,0.022105427023180305,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.11581575859682902,0.5,0.345679012345679,0.029718530159600888,0.9
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.1985498962062637,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.0,0.5,0.06172839506172839,0.004255035248593392,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.03178795992659226,0.5,0.04938271604938271,0.0019273678826381216,0.4
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.07407407407407407,0.012453761703200172,0.8
0.18655795902403804,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.007437046842564457,0.5,0.04938271604938271,0.009229126976478699,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.19854387917807395,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.023839465687896747,0.5,0.13580246913580246,0.013106101601939228,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.05662023526580222,0.5,0.2345679012345679,0.024203292833897955,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.05873822918860375,0.5,0.2345679012345679,0.023788167443791284,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.04384006739071572,0.5,0.037037037037037035,0.0013788093314257331,0.30000000000000004
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.11021390535214658,0.5,0.2839506172839506,0.02133447987012506,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.06278167213213394,0.5,0.18518518518518517,0.016745861718767376,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.0,0.5,0.06172839506172839,0.004255035248593392,0.8
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.0,0.5,0.07407407407407407,0.012453761703200172,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.05768524925539276,0.5,0.14814814814814814,0.014966752904024492,0.8
0.07926832937212311,0.5,0.19753086419753085,0.017190638922453098,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.06757122657119648,0.5,0.2345679012345679,0.030074351922549463,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.07863654141219652,0.5,0.19753086419753085,0.016745861718767376,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.07507446072384849,0.5,0.19753086419753085,0.016627254464451183,0.8
0.1602214266373838,0.5,0.3333333333333333,0.022780005782103648,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.05991756671380005,0.5,0.2345679012345679,0.02400314309223938,0.8
0.12406510424501338,0.5,0.2839506172839506,0.02167547572628411,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.11904088570654953,0.5,0.30864197530864196,0.027464992327593238,0.9
0.11029814374680345,0.5,0.2839506172839506,0.021312241009940773,0.8
0.0,0.5,0.07407407407407407,0.012453761703200172,0.8
0.06844971268690393,0.5,0.2839506172839506,0.03251321358942617,0.8
0.0,0.5,0.0,4.4477720368572046e-05,0.1
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.4567901234567901,1.0,1.0
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.0,0.5,0.024691358024691357,0.000985922801503347,0.8
0.05797406660850206,0.5,0.19753086419753085,0.01650864721013499,0.8
0.06511026204157766,0.5,0.2345679012345679,0.02400314309223938,0.8
0.05764313005806432,0.5,0.19753086419753085,0.016627254464451183,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.06172839506172839,0.004069711413724341,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.0,0.5,0.0,0.0,0.6000000000000001
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.4074074074074074,0.987976189593696,1.0
0.0,0.5,0.06172839506172839,0.004255035248593392,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.06072384849123018,0.5,0.2222222222222222,0.023313738426526513,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.15388549595354856,0.5,0.3333333333333333,0.022780005782103648,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.07407407407407407,0.004440359083462442,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.07926832937212311,0.5,0.19753086419753085,0.017190638922453098,0.8
0.04387616955985439,0.5,0.06172839506172839,0.002372145086323842,0.4
0.10240981979000571,0.5,0.30864197530864196,0.027464992327593238,0.9
0.01784048858268901,0.5,0.13580246913580246,0.013106101601939228,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.0,0.5,0.07407407407407407,0.012453761703200172,0.8
0.04387616955985439,0.5,0.06172839506172839,0.002372145086323842,0.4
0.05727609133848792,0.5,0.2222222222222222,0.023313738426526513,0.8
0.07635007070008122,0.5,0.2222222222222222,0.01852497053351026,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.06172839506172839,0.003995581879776722,0.8
0.0,0.5,0.0,4.4477720368572046e-05,0.1
0.009224104214928247,0.5,0.024691358024691357,0.0007709471530552488,0.1
0.0,0.5,0.012345679012345678,0.00038547357652762436,0.30000000000000004
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.07407407407407407,0.003825083951697196,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.07407407407407407,0.0038621487186710057,0.8
0.19856794729083305,0.5,0.024691358024691357,0.0010378134752666809,0.1
0.0,0.5,0.43209876543209874,0.015129837878709257,0.8
0.0,0.5,0.07407407407407407,0.004907375147332449,0.8
0.0,0.5,0.07407407407407407,0.01244634874980541,0.8
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.0,0.5,0.06172839506172839,0.004047472553540056,0.8
0.0,0.5,0.0,2.965181357904805e-05,0.4
0.0,0.5,0.06172839506172839,0.0035211528625119534,0.8
0.1188363067480971,0.5,0.30864197530864196,0.027464992327593238,0.9
